manufacturer_id,Make,Model,ModelYear,CampaignNumber,ReportReceivedDate,Component,Summary,ManufacturerGroup,CriticalKeywordFlag
3,ford,Edge,2014,14V393000,02/07/2014,POWER TRAIN:AXLE ASSEMBLY:AXLE SHAFT,"Ford Motor Company (Ford) is recalling certain model year 2012-2014 Ford Edge and Lincoln MKX vehicles manufactured September 2, 2010, to November 30, 2013; 2013-2014 Ford Taurus and Lincoln MKS vehicles manufactured August 25, 2011, to November 30, 2013; and 2013-2014 Ford Flex and Lincoln MKT vehicles manufactured September 12, 2011, to November 30, 2013.  In the affected vehicles, the halfshaft retention circlip may not have been properly installed, and as a result, the halfshaft may move outward and disengage from the linkshaft while driving and without prior warning.",domestic,0
3,ford,Edge,2014,20V692000,10/11/2020,POWER TRAIN:AXLE ASSEMBLY:AXLE SHAFT,"Ford Motor Company (Ford) is recalling certain 2014-2016 Explorer, 2014-2015 Taurus and 2014 Edge vehicles equipped with 2.0L or 2.3L engines and front wheel drive.  The support bracket for the front drive axle halfshaft may fail.",domestic,0
3,ford,Escape,2014,18V471000,16/07/2018,POWER TRAIN:AUTOMATIC TRANSMISSION:LEVER AND LINKAGE:FLOOR SHIFT,"Ford Motor Company (Ford) is recalling certain 2013-2014 Ford Escape, and 2013-2016 Ford Fusion vehicles, equipped with six-speed automatic transmissions.  The bushing that attaches the transmission shifter cable to the transmission may degrade over time and cause the bushing to detach from the transmission.  The condition could allow the driver to move the shift lever to Park and remove the ignition key, while the transmission may not be in Park, with no warning message or audible chime.",domestic,0
3,ford,Escape,2014,14V239000,07/05/2014,STRUCTURE:BODY:DOOR,"Ford Motor Company (Ford) is recalling certain model year 2013-2014 Escape vehicles manufactured October 5, 2011, through April 10, 2014.  Due to an assembly misalignment between the exterior door handle and the door outer panel, the affected vehicles have doors that may be difficult to close or may possibly open while driving.",domestic,0
3,ford,Escape,2014,17V472000,25/07/2017,SEAT BELTS,"Ford Motor Company (Ford) is recalling certain 2014 Ford F-150 and E-350, 2014-2015 Ford Escape, and 2015 Lincoln MKC vehicles.  Improperly manufactured bolts may have been used to install certain seats, seatbacks, seatbelt buckles, or seatbelt anchors on these vehicles.",domestic,1
3,ford,Escape,2014,16V643000,06/09/2016,LATCHES/LOCKS/LINKAGES:DOORS:LATCH,"Ford Motor Company (Ford) is recalling certain model year 2012-2015 Ford Focus, 2013-2015 Ford Escape and Ford C-MAX, 2015 Lincoln MKC and Ford Mustang, and 2014-2016 Ford Transit Connect vehicles.  A component within the door latches may break, preventing the doors from latching and/or leading the driver or a passenger to believe a door is securely closed when, in fact, it is not.",domestic,0
3,ford,Escape,2014,17V209000,27/03/2017,ENGINE AND ENGINE COOLING:ENGINE,"Ford Motor Company (Ford) is recalling certain 2014 Escape, 2014-2015 Fiesta ST, 2013-2014 Fusion and 2013-2015 Transit Connect vehicles equipped with 1.6L GTDI engines.  If the vehicle is started and driven with an insufficient level of coolant within the engine cooling system, the engine cylinder head may overheat, crack and leak oil.",domestic,0
3,ford,Escape,2014,14V597000,26/09/2014,AIR BAGS,"Ford Motor Company (Ford) is recalling certain model year 2013-2014 Ford C-Max vehicles manufactured January 19, 2012, to November 21, 2013; Ford Fusion vehicles manufactured February 3, 2012, to August 24, 2013; Ford Escape vehicles manufactured October 5, 2011, to November 1, 2013; and Lincoln MKZ vehicles manufactured April 25, 2012, to September 30, 2013.  The coating on portions of the Restraint Control Module (RCM) may crack, and when exposed to humidity, circuits on the printed circuit board may short.",domestic,0
3,ford,Escape,2014,14V237000,07/05/2014,AIR BAGS:FRONTAL:SENSOR/CONTROL MODULE-INACTIVE,"Ford Motor Company (Ford) is recalling certain model year 2013-2014 C-MAX, and Escape vehicles.  In the affected vehicles, the restraint control module (RCM) may have errors in the programming software which may result in a delayed deployment of the side-curtain rollover air bag.",domestic,1
3,ford,Escape,2014,14V525000,02/09/2014,"FUEL SYSTEM, GASOLINE:DELIVERY","Ford Motor Company (Ford) is recalling certain model year 2014 Ford Focus vehicles manufactured May 1, 2014, to May 24, 2014, 2014 Ford Escape vehicles manufactured on June 6, 2014, and 2015 Lincoln MKC vehicles manufactured June 4, 2014, to July 7, 2014.  In the affected vehicles, the Fuel Delivery Module (FDM) may crack between the filter body and the filter cap, possibly resulting in low fuel pressure.",domestic,0
3,ford,Escape,2014,15V005000,09/01/2015,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Ford Motor Company (Ford) notified the agency on January 8, 2015, that they are recalling certain model year 2014 Ford Escape vehicles manufactured April 15, 2014, to May 8, 2014, and 2015 Lincoln MKC vehicles manufactured April 21, 2014, to May 15, 2014.  On April 30, 2015, Ford expanded the recall to cover an additional 45,505 vehicles, including certain model year 2014-2015 Ford Transit Connect vehicles manufactured November 11, 2013, to August 29, 2014, 2014-2015 Ford Fiesta vehicles manufactured April 10, 2014, to June 17, 2014 and 2014 Ford Edge vehicles manufactured April 30, 2014, to May 21, 2014.  Improper nickel plating of components within the fuel pump may result in the fuel pump failing.",domestic,0
3,ford,Escape,2014,14V495000,11/08/2014,ELECTRICAL SYSTEM:WIRING,"Ford Motor Company (Ford) is recalling certain model year 2013-2014 Escape vehicles manufactured October 5, 2011, to April 1, 2013, and equipped with 2.0 liter engines and Focus ST vehicles manufactured February 14, 2012, to October 14, 2013, and equipped with 2.0 liter engines.  Insufficient compression in the engine wiring harness splices to the Manifold Absolute Pressure (MAP) sensor may provide incorrect signals to the powertrain control module (PCM).",domestic,0
3,ford,Escape,2014,15V406000,24/06/2015,ELECTRICAL SYSTEM: INSTRUMENT CLUSTER/PANEL,"Ford Motor Company (Ford) is recalling certain model year 2014-2015 Ford Escape vehicles manufactured May 19, 2014, to February 6, 2015, and Transit Connect vehicles manufactured May 11, 2014, to July 2, 2015.  Due to a software incompatibility issue, the instrument panel cluster be inoperative including a blank multiple functional display (MFD), and non-functional warning chimes, messages and warning lights.  Specific warning chimes, messages and warning lights.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 101, ""Control and Displays.""",domestic,0
3,ford,Escape,2014,14V164000,02/04/2014,SEATS:FRONT ASSEMBLY:RECLINER,"Ford Motor Company (Ford) is recalling certain model year 2013-2014 Ford Fusion and Lincoln MKZ vehicles manufactured August 15, 2012, through September 10, 2013, 2013-2014 Ford Escape vehicles manufactured June 5, 2012, through August 12, 2013, and 2013-2014 Ford C-Max vehicles manufactured from July 23, 2012, through May 28, 2013.  The driver and passenger seatback assemblies may have been produced with sub-standard weld joints used to attach the seat back recliner mechanism to the seat frame. The affected seat backs may have insufficient strength to meet the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 207, ""Seating Systems.""",domestic,0
3,ford,Escape,2014,14V403000,02/07/2014,VISIBILITY:SUN/MOON ROOF ASSEMBLY,"Ford Motor Company (Ford) is recalling certain model year 2014 Ford Escape vehicles manufactured October 15, 2013, through October 22, 2013.  The panorama roof glass may not be properly bonded to the attaching bracket.",domestic,0
3,ford,Escape,2014,20V331000,08/06/2020,LATCHES/LOCKS/LINKAGES:DOORS:LATCH,"Ford Motor Company (Ford) is recalling certain 2011-2014 Fiesta, 2013-2014 Fusion, 2015 Mustang, 2013-2015 Escape and C-Max, 2012-2015 Focus, 2014-2016 Transit Connect, 2013-2014 Lincoln MKZ, and 2015 MKC vehicles.  These vehicles were previously recalled and repaired under recalls 15V-246, 16V-643 or 17V-210, however the repair may not have been completed properly.  A component within the door latches may break making the doors difficult to latch and/or leading the driver or a passenger to believe a door is securely closed when, in fact, it is not.",domestic,0
3,ford,Escape,2014,22V413000,10/06/2022,POWER TRAIN:AUTOMATIC TRANSMISSION:GEAR POSITION INDICATION (PRNDL),"Ford Motor Company (Ford) is recalling certain 2013-2019 Escape, 2013-2018 C-Max, 2013-2016 Fusion, 2013-2021 Transit Connect, and  2015-2018 Edge vehicles.  The bushing that attaches the shifter cable to the transmission may degrade or detach.",domestic,0
3,ford,Fusion,2014,19V632000,29/08/2019,STEERING:ELECTRIC POWER ASSIST SYSTEM,"Ford Motor Company (Ford) is recalling certain 2013-2016 Ford Fusion and Lincoln MKZ, 2015-2016 Ford Edge, and 2016 Lincoln MKX vehicles originally sold, or currently registered in Connecticut, Delaware, the District of Columbia, Illinois, Indiana, Iowa, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Rhode Island, Vermont, West Virginia, and Wisconsin.  Road salt or other contaminants may corrode the electric power steering gear motor attachment bolts.",domestic,1
3,ford,Fusion,2014,18V471000,16/07/2018,POWER TRAIN:AUTOMATIC TRANSMISSION:LEVER AND LINKAGE:FLOOR SHIFT,"Ford Motor Company (Ford) is recalling certain 2013-2014 Ford Escape, and 2013-2016 Ford Fusion vehicles, equipped with six-speed automatic transmissions.  The bushing that attaches the transmission shifter cable to the transmission may degrade over time and cause the bushing to detach from the transmission.  The condition could allow the driver to move the shift lever to Park and remove the ignition key, while the transmission may not be in Park, with no warning message or audible chime.",domestic,0
3,ford,Fusion,2014,19V362000,13/05/2019,POWER TRAIN:AUTOMATIC TRANSMISSION:LEVER AND LINKAGE:FLOOR SHIFT,"Ford Motor Company (Ford) is recalling certain 2013-2016 Fusion vehicles equipped with 2.5 liter engines.  The bushing that attaches the transmission shifter cable to the transmission may degrade over time and cause the bushing to detach from the transmission.  The condition could allow the driver to move the shift lever to Park and remove the ignition key, while the transmission may not be in Park, with no warning message or audible chime.",domestic,0
3,ford,Fusion,2014,16V875000,05/12/2016,SEAT BELTS:FRONT,"Ford Motor Company (Ford) is recalling certain model year 2013-2016 Ford Fusion vehicles manufactured November 2, 2012, to July 31, 2014, and 2013-2015 Lincoln MKZ vehicles manufactured November 14, 2012, to July 31, 2014.  In the event of a crash, heat from the deployment of a seat belt pretensioner may cause a front seat belt anchor cable to fail.",domestic,1
3,ford,Fusion,2014,18V169000,12/03/2018,POWER TRAIN:MANUAL TRANSMISSION,"Ford Motor Company (Ford) is recalling certain 2013-2014 Ford Fusion vehicles equipped with a 1.6L GTDI engine and 6-speed manual transmission and 2015-2016 Ford Focus vehicles equipped with a 1.0L GTDI engine and 6-speed manual transmission.  Also included are four 2017 Ford Focus vehicles that had clutch replacements with potentially affected parts.  The clutch may fracture, resulting in damage to the transmission assembly and possibly a transmission fluid leak.",domestic,0
3,ford,Fusion,2014,18V167000,12/03/2018,STEERING: STEERING WHEEL/HANDLE BAR,Ford Motor Company (Ford) is recalling certain 2014-2018 Lincoln MKZ and Ford Fusion vehicles.  The steering wheel retaining bolt may loosen allowing the steering wheel to detach while driving.,domestic,1
3,ford,Fusion,2014,17V209000,27/03/2017,ENGINE AND ENGINE COOLING:ENGINE,"Ford Motor Company (Ford) is recalling certain 2014 Escape, 2014-2015 Fiesta ST, 2013-2014 Fusion and 2013-2015 Transit Connect vehicles equipped with 1.6L GTDI engines.  If the vehicle is started and driven with an insufficient level of coolant within the engine cooling system, the engine cylinder head may overheat, crack and leak oil.",domestic,0
3,ford,Fusion,2014,17V210000,27/03/2017,LATCHES/LOCKS/LINKAGES:DOORS:LATCH,"Ford Motor Company (Ford) is recalling certain 2014 Ford Fiesta, 2013-2014 Ford Fusion and 2013-2014 Lincoln MKZ vehicles.  A component within the door latches may break making the doors difficult to latch and/or leading the driver or a passenger to believe a door is securely closed when, in fact, it is not.",domestic,0
3,ford,Fusion,2014,14V597000,26/09/2014,AIR BAGS,"Ford Motor Company (Ford) is recalling certain model year 2013-2014 Ford C-Max vehicles manufactured January 19, 2012, to November 21, 2013; Ford Fusion vehicles manufactured February 3, 2012, to August 24, 2013; Ford Escape vehicles manufactured October 5, 2011, to November 1, 2013; and Lincoln MKZ vehicles manufactured April 25, 2012, to September 30, 2013.  The coating on portions of the Restraint Control Module (RCM) may crack, and when exposed to humidity, circuits on the printed circuit board may short.",domestic,0
3,ford,Fusion,2014,15V250000,28/04/2015,STEERING:ELECTRIC POWER ASSIST SYSTEM,"Ford Motor Company (Ford) is recalling certain model year 2013-2015 Ford Fusion and Lincoln MKZ vehicles manufactured February 3, 2012, to March 20, 2015, and 2015 Ford Edge vehicles manufactured February 26, 2015, to February 28, 2015, and originally sold, or currently registered in, Connecticut, Delaware, Illinois, Indiana, Iowa, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Rhode Island, Vermont, West Virginia, Wisconsin and the District of Columbia.  In the affected vehicles, snow or water containing road salt or other contaminants may corrode the electric power steering gear motor attachment bolts.",domestic,1
3,ford,Fusion,2014,14V736000,18/11/2014,POWER TRAIN:AUTOMATIC TRANSMISSION:CONTROL MODULE (TCM/PCM/TECM),"Ford Motor Company (Ford) is recalling certain model year 2014-2015 Ford Fusion vehicles manufactured July 27, 2013, to October 31, 2014, 2015 Ford Fusion Hybrid vehicles manufactured February 24, 2014, to October 31, 2014, and 2015 Ford Fusion Energi vehicles manufactured July 14, 2014, to October 31, 2014.  In the affected vehicles, the key may be able to be removed even while the transmission is not in Park.  Thus, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 114, ""Theft Protection and Rollaway Prevention.""",domestic,0
